,support,itemsets
2518,0.0032258064516129032,"frozenset({'소문', '경찰', '원인'})"
2519,0.004032258064516129,"frozenset({'소문', '경찰', '의심'})"
2520,0.004838709677419355,"frozenset({'소문', '경찰', '종구'})"
2521,0.0032258064516129032,"frozenset({'소문', '경찰', '중독'})"
2522,0.0032258064516129032,"frozenset({'소문', '집단', '경찰'})"
2523,0.0032258064516129032,"frozenset({'소문', '경찰', '천우희'})"
2524,0.0032258064516129032,"frozenset({'소문', '퍼지', '경찰'})"
2525,0.0032258064516129032,"frozenset({'소문', '현장', '경찰'})"
2526,0.004032258064516129,"frozenset({'소문', '경찰', '확신'})"
2527,0.0032258064516129032,"frozenset({'시작', '경찰', '여인'})"
2528,0.004838709677419355,"frozenset({'외지인', '경찰', '시작'})"
2529,0.007258064516129033,"frozenset({'시작', '경찰', '종구'})"
2530,0.0032258064516129032,"frozenset({'시작', '경찰', '천우희'})"
2531,0.004032258064516129,"frozenset({'현장', '시작', '경찰'})"
2532,0.004032258064516129,"frozenset({'시작', '경찰', '확신'})"
2533,0.0032258064516129032,"frozenset({'일광', '경찰', '아빠'})"
2534,0.0032258064516129032,"frozenset({'야생', '경찰', '없이'})"
2535,0.004032258064516129,"frozenset({'야생', '외지인', '경찰'})"
2536,0.0032258064516129032,"frozenset({'야생', '경찰', '원인'})"
2537,0.0032258064516129032,"frozenset({'야생', '경찰', '의심'})"
2538,0.004032258064516129,"frozenset({'야생', '경찰', '중독'})"
2539,0.004032258064516129,"frozenset({'야생', '집단', '경찰'})"
2540,0.0032258064516129032,"frozenset({'야생', '퍼지', '경찰'})"
2541,0.004032258064516129,"frozenset({'외지인', '경찰', '없이'})"
2542,0.0032258064516129032,"frozenset({'경찰', '원인', '없이'})"
2543,0.0032258064516129032,"frozenset({'경찰', '의심', '없이'})"
2544,0.0032258064516129032,"frozenset({'경찰', '중독', '없이'})"
2545,0.0032258064516129032,"frozenset({'집단', '경찰', '없이'})"
