word,tf
장작,1.0
패기,1.0
비슷,3.0
벽걸이,1.0
액자,1.0
올림픽,2.58
시절,3.32
작,3.32
문,3.58
열리,4.32
진실,3.81
일단,2.0
해당자,1.0
완벽,2.0
제대,2.58
단계,3.32
과,1.0
받아들,1.0
임,4.17
눌,1.0
방식,2.0
과격,1.0
침잠,3.58
이러,2.0
위의,1.0
페,2.58
이즈,2.0
필요,3.32
친의,4.0
통해,2.0
마디,1.0
열,2.58
두고,2.0
속되,1.0
말로,1.0
받아들이,2.0
경과,1.0
만약,3.0
지도,2.0
결과적,2.0
돈,2.58
만이,2.0
완료,2.0
건도,1.0
가있,1.0
기존,2.58
깊숙히,1.0
밀어넣,1.0
방관자,1.0
모자,2.0
가리,3.0
어쨌든,2.0
검거,1.0
짜릿,2.0
재미,3.81
멋지,2.0
한번,3.58
자체,3.58
끝내,1.0
물,2.58
헐리웃에,1.0
가만히,2.0
속편,1.0
아마도,2.0
공동체,2.0
호스텔,1.0
그러하,1.0
충분히,2.58
전역,1.0
흩어지,1.0
지점,1.0
화려,1.0
전혀,3.81
아깝,1.0
도로,3.81
관점,1.0
시선,3.0
대놓,2.0
틀,3.0
구,1.0
색다르,1.0
재,1.0
머릿속,1.0
해지,3.81
해보,3.0
개인,2.0
쓸데,1.0
불시,1.0
관리,2.0
넘기,3.0
순항,1.0
응원,1.0
충동,1.0
일렁이,1.0
전반적,1.0
연출,2.0
소재,5.0
참신,2.58
강하,3.0
이끌리,1.0
언제,2.0
본,2.58
포스팅,1.0
소중,1.0
늦,2.58
대로,2.0
바람,3.58
허허,1.0
우선,2.58
끌리,1.0
신의,1.0
였더,1.0
랬죠,1.0
연출력,1.0
불호,1.0
봤던겟,1.0
철저,2.0
하리,1.0
지키,1.0
있었,2.58
상기,1.0
더욱더,1.0
설정,1.0
포인트,2.0
짚고,1.0
보도록,1.0
뇌리,1.0
신하,1.0
균,1.0
주연,1.0
가시,2.58
강추,1.0
사고,4.58
치인,1.0
묘,2.58
슬프,1.0
상태,3.32
어리,3.58
연상,2.0
매개체,1.0
부여,1.0
아이템,2.0
전반,1.0
깔리,2.58
색깔,2.0
덕,2.0
일반적,2.0
차별적,2.58
마구,1.0
품기,1.0
전달,1.0
반부,1.0
공과,1.0
여주인,2.0
검문,1.0
주가,3.32
필사적,1.0
식,3.32
옳,1.0
속뜻,1.0
공의,2.0
었,2.0
패배,2.0
질,1.0
훌훌,1.0
털,2.0
현재,1.0
청소부,1.0
맞아떨어지,1.0
양념,1.0
이분,1.0
연기,2.0
상,2.0
외형,2.0
해하,3.0
신경,3.58
쓰이,2.58
자꾸,2.58
도둑,1.0
발,2.58
저리,1.0
헉,1.0
눈앞,1.0
서로,3.0
위장,1.0
예의,2.0
주시,3.0
공범,1.0
체지,1.0
정신,5.09
인격,2.0
깨끗,1.0
플래시,4.17
강,1.0
불빛,2.0
번쩍이,1.0
불러오,1.0
가깝,2.58
하락,1.0
태우,2.58
라이터,1.0
조심,2.0
술사,1.0
티스푼,3.58
스치,2.0
따,1.0
데로,1.0
갔다오,1.0
그중,1.0
한가지,2.0
감사,1.0
달,2.0
보스,1.0
베이비,1.0
보안관,1.0
석조,1.0
주택,1.0
낫,1.0
마시,3.0
있다,1.0
괴한,2.58
꺾이,1.0
식사,3.32
장난,1.0
알려주,3.81
카드,1.0
따지,2.0
주의자,2.0
접수,1.0
알리,3.58
다니,1.0
창문,1.0
또한,4.17
가해자,1.0
몰리,2.58
비극적,1.0
해피엔딩,1.0
눈빛,1.0
바뀌,3.0
살리,2.0
달라,2.0
범인,1.0
다행,2.58
욕,2.58
찰지,1.0
촉,1.0
사이다,2.0
똑,1.0
부러지,1.0
시원,1.0
이랬으면보,1.0
짱,2.0
영상미,1.0
대,3.32
차원,1.0
띵,2.0
예산,1.0
검,2.0
촌스,1.0
정상적,1.0
패,1.0
정색,1.0
열쇠,2.0
흔들,1.0
소,2.0
주변,2.58
예전,1.0
활발,2.0
올라오,2.0
트레일러,1.0
한눈,1.0
반함,1.0
민감,2.0
바탕,1.0
류,2.0
흐름,1.0
활동,2.0
화,2.58
야만,1.0
보여드리,1.0
신용,1.0
간단,2.58
조사,3.0
몰,2.0
말리,3.0
향하,3.81
본가,1.0
조금,3.58
돌보,1.0
도우미,1.0
다라,1.0
젠,1.0
학자,1.0
심리학자,1.0
금연,3.32
증상,1.0
거절,2.0
피,3.58
어둠,1.0
윌,3.32
빤히,1.0
바라보,3.32
쓰다듬,1.0
더욱,3.0
간접,1.0
흡연,3.58
법,1.0
아침,1.0
시달리,2.0
잠,3.32
깨,3.32
아니냐,1.0
대수,1.0
친가,1.0
쌓이,1.0
태도,3.32
다가오,1.0
유일,3.0
다가가,1.0
도촬하,1.0
공격,2.58
미,2.0
시가,2.0
쉬,2.58
돌아오,4.0
단순,1.0
하세,2.58
ㅇ,3.32
크레딧,1.0
쿠키,1.0
뜨,2.0
관하,2.0
적인,2.0
해,2.0
석,1.0
뒤늦,1.0
영화인,2.58
뜸하,1.0
간지,1.0
오래,2.0
됬네욤,1.0
스포있습니,1.0
가기,3.0
눌르,1.0
포스터,2.0
저기,1.0
얼추,1.0
저래,2.0
나서,1.0
경찰관,1.0
오고,1.0
극구,1.0
나타나,4.32
홀리,2.0
잔,2.0
넘치,2.0
역시나,2.58
이약,1.0
서이,2.58
섬뜩하,2.58
비치,1.0
인상깊,1.0
눈물,3.81
뚝뚝,1.0
제가,1.0
가늘,1.0
그래,1.0
퍼즐,2.0
촥,1.0
촥촥,1.0
맞추,2.58
인사법,1.0
터트리,2.0
코피,1.0
무언가,4.58
끼치,3.0
젓,2.0
지못,1.0
그저,2.0
스포가있지,1.0
자세히,2.0
아무래도,2.0
까,3.32
자연스레,1.0
두면,1.0
딱히,2.0
종류,1.0
이래,1.0
오랜만,2.0
깜짝,2.0
하루,2.58
즐겁,2.58
준비,3.0
행사,2.0
여유,2.0
항,1.0
성신,2.0
여대,2.0
층,4.7
예매,2.0
싹,2.58
상영관,1.0
발권,1.0
주문,1.0
공간,1.0
좁,1.0
다그,1.0
아무튼,2.58
트,3.0
토마토,3.81
지수,3.32
사회적,1.0
승화,1.0
자상,1.0
달래,1.0
예,2.58
부자연,2.0
울,4.0
등등,1.0
인공,1.0
감정,3.32
입하,1.0
보다,3.32
막히,1.0
아무,2.0
가슴,1.0
켠,1.0
답답,2.0
긴장감,2.58
높,2.0
오히려,3.32
주어지,1.0
압박,3.0
기괴,1.0
표정,3.58
웃,3.58
역대,2.0
급,2.58
빵빵,1.0
역동적,1.0
불구하,1.0
혼자,1.0
덜덜,2.0
떨,3.0
별,2.0
호불호,2.0
갈리,2.0
비하,2.0
딸리,1.0
금방,2.0
미스터리,3.32
전개,2.58
늘어지,1.0
확,1.0
휘몰아치,1.0
갑작스럽,1.0
충격적,2.58
엎치,1.0
뒤치,1.0
해결,1.0
아쉽,3.58
얄밉,1.0
맞이하,2.58
가시길,1.0
