word,tf
프롤로그,1.0
본격,1.0
스토리,4.17
아래,2.0
소송,2.0
모친,2.0
가장이,1.0
흔히,1.0
일컫,1.0
속이,1.0
돈,3.81
벌,3.0
직장,2.0
일로,1.0
간절,2.0
흘리,2.58
비틀거리,2.0
젊,2.58
비극,2.0
호출,2.0
요청,2.0
짐승,1.0
목덜미,2.58
물어뜯,4.0
전염,2.0
경악,2.0
허겁지겁,3.0
밀치,2.58
배신,1.0
차갑,1.0
외면,1.0
골,1.0
깊어지,1.0
들려오,1.0
관하,2.0
뜬구름,1.0
잡,3.0
맥없이,1.0
넋,2.58
위태,1.0
사로잡히,1.0
고요,2.0
살피,2.0
일말,1.0
뛰어들,2.58
태우,3.58
계획,1.0
과정,3.58
끼,1.0
의심,3.32
사지,1.0
기진맥진,1.0
후배,1.0
기업,1.0
절망,1.0
동대구,2.58
올르,1.0
타주,1.0
바라,3.0
역시나,2.58
여고생,1.0
겨우,2.58
임신부,1.0
다름아니,1.0
한때,1.0
자로,2.0
그만,2.0
서서히,1.0
예감,1.0
구조,2.58
맺,1.0
혹은,2.0
스포를봐,1.0
상관없,2.0
자유,1.0
토,1.0
킹,1.0
스타트,2.0
동물,1.0
상당히,3.81
무난,2.0
나뉘,1.0
갑작스럽,2.0
대체,1.0
화학,1.0
물질,2.58
유출,3.32
또는,2.58
지속,1.0
천국,1.0
선자,2.0
드물,1.0
괴물,3.58
그러하,2.0
후자,1.0
미드,1.0
워킹,1.0
데드,1.0
해당,3.32
택하,1.0
언뜻,1.0
그런대로,1.0
봐주,1.0
먹히,2.58
단독,2.0
히,3.0
어로,2.0
대략,1.0
신파극,1.0
첫째,2.0
소년,3.0
단장,3.0
우정,2.0
넘나들,2.0
청량,2.0
청춘,1.0
러너,2.0
우락,1.0
부락,1.0
순하,1.0
양이,1.0
파,2.0
메인,2.58
고루,1.0
분배,1.0
중심,2.0
여타,1.0
무비,2.58
군중극,2.0
씨네,1.0
자칫,1.0
히어로,2.0
조화,1.0
위치,3.58
인터뷰,2.0
그대,1.0
불편,2.0
구시대,2.0
난투극,1.0
건네,1.0
유독,2.0
설정,4.46
셰,1.0
집어넣,1.0
남성,2.0
가정,2.0
프레임,1.0
동시,3.32
발상,1.0
함축,1.0
끼우,1.0
넣,2.58
실망감,2.0
끊,3.58
불쌍,1.0
아기,3.0
매일,1.0
저쩌,1.0
막바지,2.0
바뀌,2.0
말투,3.0
짚,1.0
직전,3.81
스마트,1.0
진정하,1.0
속내,1.0
숨기,1.0
추악,1.0
이성,3.0
오래,1.0
버티,2.58
끝내,2.0
이상한,1.0
흠칫,1.0
초기,2.58
양수,1.0
터지,2.58
일상적,1.0
편견,3.0
상업,1.0
독립,1.0
스크린,2.58
석연,1.0
찮,1.0
부여잡,1.0
얌전히,1.0
발,3.58
차기,1.0
주연,3.0
성만,1.0
족족,1.0
변신,1.0
성은,1.0
변해,1.0
상대적,2.0
힘,1.0
둥,1.0
뜨겁,1.0
의미,2.58
충격적,2.0
오직,1.0
생각나,2.0
적이,2.0
인터넷,2.58
하나같이,1.0
난해,1.0
이전,2.0
가수,1.0
벗기,2.0
벗어나,1.0
신인,1.0
무명,1.0
별생각,1.0
발전,2.58
하긴,1.0
그거,1.0
놀랍,1.0
사리,1.0
허울좋,1.0
전담,1.0
이성적,1.0
정의,2.0
인류애,1.0
대비,1.0
개념,1.0
그나마,2.0
상주,1.0
기어이,1.0
성의,2.0
소수,1.0
받아들이,1.0
반대,2.58
대통령,1.0
따지,3.0
군중,1.0
이끌,1.0
명의,2.0
대상,2.0
노고,1.0
구르,1.0
열연,1.0
캐스팅,2.58
감탄,2.58
평화,2.0
드,3.81
팀장,4.32
잘못,2.58
화의,1.0
시발점,1.0
추정,2.58
제대로,2.58
웅얼웅얼,1.0
인공,1.0
대리,4.91
이에,2.58
죄책감,2.0
장본인,1.0
우세,1.0
통틀,1.0
거침없이,1.0
짝사랑,1.0
고교생,1.0
커플,3.32
미성숙,1.0
핑계,1.0
저렇,3.0
묘하,1.0
풋사랑,1.0
간질간질,1.0
미안,1.0
오열,3.0
유일한,2.0
피어나,1.0
풋풋,2.0
뒤섞이,1.0
하여금,1.0
관,2.0
탄성,1.0
기저귀,2.0
사이트,2.0
페리,1.0
얼,1.0
리지,1.0
훌쩍이,1.0
숙연,1.0
빵,1.0
았닼,1.0
작정,1.0
삼류,2.0
불,2.58
유나,1.0
이질감,1.0
부산시,1.0
수영구,1.0
코멘트,1.0
생략,1.0
스무,1.0
수업,1.0
교수님,1.0
튿,1.0
적잖,1.0
나로,1.0
꽤나,2.0
인지,2.58
후하,2.0
열거,1.0
도,2.58
욕심,1.0
이것저것,1.0
메시지,1.0
무리수,1.0
좀처럼,1.0
물의,1.0
기록,3.32
잘못하,2.0
꼼수,2.0
부리,1.0
무려,2.0
앞당기,1.0
황금,1.0
시간대,1.0
정식,1.0
만이,3.58
수가,3.0
집계,1.0
여파,1.0
우유,1.0
덩달,1.0
줄줄이,2.0
대형,1.0
배급사,1.0
이맛살,1.0
구겨지,1.0
장악,1.0
영화판,1.0
피해,2.0
자본,1.0
소규모,1.0
다양성,1.0
제공받,1.0
소비자,1.0
동네,1.0
타고,1.0
건너가,1.0
마저,2.0
진풍경,1.0
빵빵,2.0
더하,1.0
초청,1.0
써보,1.0
주절주절,1.0
감상문,1.0
악평,1.0
안하,2.58
현실,3.81
반영,2.0
밑,3.0
지만,1.0
요소,2.58
최대,2.0
아이러니,1.0
아깝,1.0
명작,1.0
대답,1.0
경로,1.0
바이오,3.58
외각,1.0
경기,1.0
추측,1.0
시점,3.0
왜냐면,2.0
출동,1.0
한들,1.0
점심,1.0
왕복,2.0
대충,1.0
시,3.81
전후,1.0
모순,2.0
잠복기,2.58
뇌,2.0
침범,1.0
부위,1.0
멀,2.0
지연,1.0
근거,1.0
일반적,1.0
일반인,1.0
추후,1.0
밝혀지,2.0
틀림,1.0
미스,2.0
시각,1.0
의존,1.0
즉,2.58
어둠,3.58
옷차림,1.0
계절,1.0
가을,1.0
겨울,1.0
적당,1.0
짧아지,1.0
어째서,2.0
급격,1.0
가늘,1.0
사벽,1.0
라면,2.0
시작되,1.0
집요,1.0
무시,2.0
사인,2.0
볼트,2.0
시속,2.0
초인,1.0
지치,1.0
땡,1.0
하차,2.58
마자,1.0
셈,1.0
빻,1.0
둘르,1.0
대구,2.0
차라리,1.0
노출,1.0
각,2.0
멍청,1.0
지성,1.0
시각적,1.0
고립,1.0
특성,2.0
파악,4.0
직업,1.0
개미핥기,1.0
필히,1.0
명문,1.0
고와,1.0
명문대,1.0
졸업,1.0
차량,3.0
저녁,2.0
흐름,3.0
맥빠지,1.0
미터,1.0
상공,1.0
잘만,1.0
돌아다니,1.0
체격,1.0
퍽퍽,2.0
방망이,2.0
베,1.0
저스,1.0
회원,1.0
협회,1.0
랭크,1.0
으,2.0
스팩,1.0
집중력,1.0
흐리,1.0
도가,1.0
오히려,3.32
거북,1.0
이것을,1.0
감수성,1.0
풍부,1.0
뻔,3.0
여친,1.0
팡팡,1.0
한국적,1.0
해석,2.58
성적,1.0
배제,1.0
수습,1.0
뜬금,1.0
타이밍,1.0
이런게,1.0
전화기,1.0
꺼지,2.0
생사,1.0
충전,1.0
정상,1.0
막판,1.0
한명,1.0
어째,1.0
선지,1.0
조정,1.0
쉽,3.32
스포있어,1.0
호불호,2.0
짜내,1.0
초초,1.0
추,1.0
알바,1.0
지르,3.0
제격,1.0
구체적,2.0
하나하나,2.0
디테일,1.0
위주,1.0
욕구,2.0
찔리,1.0
어쨌든,2.58
웨,1.0
이드,1.0
명확,2.0
치이,2.58
나이,2.0
간곡히,1.0
고등학생,1.0
구성,1.0
생성,1.0
한참,1.0
헷갈리,1.0
경이,2.58
서서,2.58
뒷,2.0
아예,1.0
다행히,2.58
설마,2.58
열리,3.0
심장,2.58
쫄깃,2.0
군대,1.0
을리,1.0
떄,1.0
분과,1.0
연결선,1.0
가까스로,2.0
비의,2.58
떠나,3.58
치명적,1.0
겨우겨우,1.0
살아오,1.0
반기,2.0
안간힘,1.0
나머지,3.32
빠짐없이,1.0
깨닫,3.0
정말로,2.0
싫,2.0
무작정,1.0
욕하,3.0
혹여나,1.0
특히나,1.0
돌아오,3.0
장석,1.0
연결,1.0
고리,1.0
죽음,3.32
사이다,1.0
타기,1.0
결심,1.0
의성,2.0
찡,2.0
생명력,2.0
인정,1.0
내던지,1.0
생명,2.0
집착,1.0
분노,2.0
소름,1.0
돋,1.0
본성,1.0
보다,3.0
짱,1.0
잼,1.0
타이틀,2.0
형식,1.0
완성도,2.0
어설프,2.58
거두,1.0
해외,1.0
비교,1.0
상업적,1.0
투자,2.0
섭외,1.0
기대치,1.0
편이,1.0
상영,2.0
예고편,2.0
공개,1.0
입성,1.0
그럼,1.0
전체,2.0
작성,1.0
관계없이,1.0
관련,2.58
판단,3.0
국도,1.0
운전자,2.0
충돌,3.0
뒷처리,1.0
형태,1.0
꺾,2.58
뒤집,1.0
부근,2.0
생명체,1.0
기석,5.81
지내,1.0
현재,2.58
거주,1.0
양육권,2.0
양육자,1.0
중시,1.0
어린이날,2.0
물건,1.0
퇴근,2.0
방,2.0
끌,2.58
이불,1.0
뒤집어쓰,1.0
참석,1.0
안의,2.0
발표회,2.0
늑,1.0
동영상,2.0
왠,1.0
화재,1.0
어수,1.0
으레,1.0
무언가,2.58
바라보,3.0
잠들,2.0
깨우,1.0
조용히,2.0
사용,1.0
깨,3.81
질리,2.0
명이,3.0
몰르,2.0
강제,1.0
심하,1.0
등에,2.0
목,1.0
뜯,1.0
인식,2.58
그만큼,3.58
뛰어나,1.0
늘어나,2.58
공,1.0
경석,1.0
갖추,1.0
불안감,2.0
떨,2.0
이상자,1.0
기관사,3.58
관제,1.0
병력,2.58
탑승자,1.0
지시,2.58
탑승객,1.0
반신반의,1.0
군부대,1.0
스틸,2.0
유발자,2.0
관상,1.0
개인,2.0
비추,3.32
극대화,2.0
집단,1.0
끌어내,1.0
내몰,1.0
동조자,1.0
강요,1.0
머뭇거리,2.0
거세,2.0
지자,1.0
기관장,1.0
대치,2.58
뒤늦,1.0
급하,3.0
각각,2.0
와이프,1.0
머물,1.0
경과,1.0
신이,1.0
본격적,2.0
때려잡,1.0
카리스마,1.0
뿜,1.0
우여곡절,2.0
약하,1.0
포복,1.0
전진,2.0
다다르,1.0
불러오,1.0
장하,1.0
앞쪽,2.0
휴게,2.0
석,2.0
내쫓기,1.0
분리,2.0
봉쇄,2.0
착하,2.58
자폭,1.0
전화위복,1.0
인해,2.0
발각,1.0
절망감,1.0
절규,1.0
삐끗,1.0
아하,1.0
도대체,1.0
종결짓,1.0
면에,1.0
아쉬움,3.0
하면서,1.0
미생,1.0
무능력,1.0
날개,1.0
용기,2.0
뒤늦게,2.0
기관실,3.32
저희,1.0
퇴행,2.0
또다시,2.58
읭,1.0
아무튼,1.0
떨어뜨리,1.0
직감,2.58
자살,2.0
탄생,1.0
행복,2.0
뜬금없,2.0
작위적,2.0
라기,1.0
불리,2.58
군,2.58
논란,2.0
겨누,1.0
걸어오,2.58
지휘자,1.0
명하,1.0
중단,2.58
그리움,1.0
진,1.0
갈리,1.0
상영관,2.0
독점,1.0
비난,1.0
꾀,1.0
후반,1.0
끌어가,1.0
허무,2.0
쓸데없,1.0
줄이,2.58
이만큼,1.0
냉소,1.0
비지니스,1.0
맞이하,2.0
기자,2.0
호들갑,1.0
과장,1.0
차이나,1.0
타운,1.0
중성,1.0
역의,2.0
제대,1.0
오해,1.0
아파하,1.0
앱,1.0
토크쇼,1.0
스포들,1.0
접하,1.0
깜짝깜짝,2.0
가까이,1.0
몰이,1.0
손익,2.0
분기점,1.0
추세,1.0
되려,2.0
분기,1.0
허다,1.0
천,1.0
자주,2.58
언급,1.0
도가니,1.0
송,1.0
강호,1.0
밀정,1.0
비분,1.0
너무나,2.0
열받,1.0
쎄,1.0
스포뿌리,1.0
복수,2.0
되돌리,1.0
친하,1.0
극심,1.0
목감기,1.0
기침,1.0
주위,1.0
민폐,2.0
뒷자리,1.0
통신사,1.0
혜택,1.0
꺼,1.0
흠,1.0
아무,2.0
희번,1.0
뜩,1.0
희,1.0
눈알,1.0
잉,1.0
호오,1.0
기럭지,2.0
카누,1.0
모델,1.0
자의,1.0
사연,1.0
별거,1.0
가도,1.0
애비,1.0
심정,1.0
와이,1.0
프로,1.0
나왔는데캐미,1.0
짐,2.58
여유,1.0
코미디,1.0
책임지,1.0
부원,3.81
걸스,1.0
로맨스,1.0
담당,1.0
니들,1.0
딸래미,2.58
억울,1.0
손등,1.0
걍,1.0
다이,1.0
제지,1.0
깨물리,1.0
뱃속,1.0
가라,1.0
핑,1.0
아시,1.0
씹,1.0
ㅆ,1.0
남발,1.0
무리,2.58
소개팅,1.0
오오,1.0
박력,1.0
토요일,1.0
세요,1.0
스트레스,1.0
해소,1.0
분석,1.0
인스타그램,1.0
취미,1.0
로그,1.0
의견,2.58
마시,1.0
한귀,1.0
웬만,1.0
등급,1.0
중요,1.0
퀄리티,3.0
판타지,3.0
피식,2.0
마블,1.0
아까워하,1.0
내고,2.0
발발,1.0
병,1.0
이러스,1.0
고군,1.0
분투,1.0
그린,1.0
이의,1.0
부녀간,1.0
애틋,1.0
홀,1.0
발악,1.0
어쩜,2.0
끈질기,1.0
질기,1.0
육성,1.0
마냥,2.0
그르,1.0
못되,1.0
마땅,1.0
똑같이,2.0
뽑,1.0
숙자,1.0
놀래,2.0
죽지,1.0
부끄러워지,1.0
벗,2.0
관점,1.0
쓸모없,1.0
단정,1.0
잣대,1.0
죄송,1.0
감성,1.0
이입,1.0
날래,1.0
훔치,1.0
흰자,1.0
오빠,3.32
확신,2.58
흐,2.0
엉,2.0
고지,1.0
초,1.0
호호,2.0
쁜,1.0
뒤지,1.0
나대,1.0
헤헤헿ㅎ헿그래,1.0
하드,2.0
캐리,2.0
굳굳,1.0
내방,1.0
창문,4.17
튀,2.58
이루,1.0
비밀,2.0
부모님,1.0
괜히,1.0
뿌듯,1.0
보기좋,1.0
ㅇ,2.58
나우,2.0
페이스,1.0
북,1.0
페북,1.0
다행,1.0
불상사,1.0
으시시,1.0
지옥,1.0
불신,1.0
폭력,3.0
시위,2.58
진행하,1.0
듯이,1.0
태도,1.0
드럽,1.0
아니꼽,1.0
편안,1.0
찜찜,1.0
기분,2.0
몸살,2.0
역대,1.0
끌어들이,1.0
량,1.0
캡틴,1.0
메리,1.0
훨씬,1.0
대다수,1.0
일거,1.0
실질적,1.0
심각,1.0
미미,1.0
드러내,2.0
연가시,2.0
제시,1.0
비하,1.0
역마,1.0
최선,2.0
다하,2.0
애드,1.0
립,1.0
간간히,1.0
점점,3.0
회견,1.0
신속,1.0
아무렇,1.0
반발심,1.0
대피령,1.0
가만히,1.0
대책,2.0
촬영,2.0
태,1.0
방안,1.0
낙타,1.0
이러,1.0
비꼬,1.0
떨리,1.0
눈물샘,1.0
팝콘,1.0
극단적,1.0
최대화,1.0
행위,2.0
콩나물,1.0
동아리,1.0
특강,1.0
오신,1.0
윤가,1.0
상도,1.0
홍대,1.0
상상,1.0
마당,1.0
기회,1.0
똘똘,1.0
귀엽,1.0
숨바꼭질,1.0
미치,2.0
유명,1.0
외로워,1.0
지가,1.0
확실,2.58
순수,1.0
고충,1.0
묵묵히,1.0
곁,2.58
안위,2.0
일으키,2.0
성향,2.0
현대,2.0
삶,2.58
국가,1.0
독,1.0
씁쓸,1.0
격리,3.81
단면,1.0
붙잡,3.58
큐,1.0
산업,2.0
예전,1.0
딸리,1.0
핵심,1.0
기술,1.0
짤,1.0
님,1.0
생,1.0
깃,1.0
야광,1.0
휘두르,2.0
진입,3.58
유도,1.0
마네킹,1.0
진양,1.0
너머,2.58
요원,2.58
검역소,1.0
운송,1.0
수단,1.0
상대,3.0
세척,1.0
작업,1.0
운전,2.0
식,1.0
불만,1.0
표출,1.0
구제역,2.0
인근,2.0
단지,1.0
저번,1.0
성질,1.0
조수석,1.0
놓이,2.0
휴대,1.0
한눈,2.58
한마리,1.0
로드,1.0
재수없,1.0
침,1.0
뱉,1.0
흰자위,1.0
부러지,1.0
관절,2.0
소설,1.0
되살,1.0
스키드,1.0
마크,1.0
자동차,1.0
뛰어오르,1.0
보도,1.0
사단,1.0
윗,2.58
개미,2.58
어떡하,1.0
질문,2.0
김창환,1.0
아파트,2.0
주차장,1.0
다투,1.0
흠집,1.0
정작,2.0
친딸,1.0
다소,1.0
품,2.0
말해,1.0
게임기,2.0
실수,1.0
저지르,1.0
딸내미,1.0
거절,2.58
동행,2.0
친정,1.0
결혼,1.0
신경질,1.0
축,1.0
그날,1.0
캠코더,2.0
침대,1.0
살며시,1.0
흐뭇,1.0
미소,2.0
환호,1.0
자신감,1.0
가사,1.0
비웃,2.0
놀리,1.0
격려,1.0
디지털,1.0
미디어,1.0
시티,1.0
찰나,2.0
경찰차,1.0
소방차,1.0
구급차,1.0
교차로,1.0
가로지르,1.0
황급히,3.32
급정거,1.0
이윽고,2.0
하늘,1.0
회색,1.0
조각,1.0
흩날리,1.0
펴,1.0
바스라지,1.0
잿가루였음,1.0
불타,3.32
고층,1.0
다름없이,1.0
목적지,1.0
동력,1.0
실,2.0
안산,1.0
무심히,1.0
위층,1.0
구경,1.0
폰,2.0
역무원,3.0
쉬,2.58
뛰어들어가,1.0
신호,1.0
역내,1.0
들어서,1.0
계단,1.0
걸어가,2.0
승강장,2.58
내려오,2.0
개찰구,1.0
웅성거리,2.0
쳐다보,1.0
후드,1.0
잡지,1.0
특실,1.0
민원,1.0
제보,1.0
반쯤,2.58
꼬마,1.0
반박,1.0
껄껄,1.0
돌아가,2.58
발작,2.0
경련,1.0
환자,1.0
진동,1.0
종길,2.58
인길,2.58
무차별,1.0
마디,1.0
통신,2.0
무전기,1.0
만지작거리,1.0
덥석,1.0
하이라이트,1.0
뛰어가,1.0
공황,2.0
매달리,2.0
틈,3.0
의하,2.0
마구잡이,1.0
걷잡,1.0
비키,1.0
나무,1.0
배트,1.0
탈출,3.32
하라,1.0
우물쭈물,1.0
장도,1.0
뜯기,2.0
아주머니,1.0
주라,1.0
미처,1.0
빠져나가,3.58
좋아지,1.0
하마터면,1.0
재촉,2.58
동요,1.0
가로,1.0
저항,2.0
채로,2.0
잠그,2.0
관찰,1.0
냅두,1.0
같애,1.0
두들기,1.0
곧바로,1.0
적시,1.0
붙히,1.0
시야,2.58
차단,2.0
돌진,2.0
잠잠,1.0
앙금,1.0
코,1.0
돌아,1.0
당신,1.0
맞받아치,1.0
객차,3.81
비상,1.0
장치,1.0
소리치,1.0
제실,1.0
요구,1.0
얼르,1.0
가쁘,2.0
쉬냐,1.0
가빠지,1.0
거걱대,1.0
손녀,1.0
접근,2.58
들러붙,1.0
주춤,1.0
뒤따르,1.0
휩쓸리,1.0
망가지,1.0
처참,1.0
널부러지,1.0
위쪽,1.0
켜,1.0
접속,1.0
커뮤니티,1.0
댓글로,1.0
올라오,1.0
길거리,1.0
보드,1.0
한가로이,1.0
헬기,1.0
주차,2.0
승용차,1.0
한복판,1.0
차창,1.0
이빨,1.0
처박,1.0
비명,2.0
소요,1.0
폐쇄,1.0
암시,1.0
객실,2.58
민,3.0
대위,3.0
빼달라,1.0
애원,1.0
난감,1.0
광장,3.0
동,2.0
고맙,2.0
좌석,1.0
천천히,2.0
수집,1.0
마침내,3.0
하리,1.0
당혹,1.0
천리마,1.0
무임,1.0
밝히,1.0
기관차,4.81
지켜보,1.0
정보지,1.0
공헌,1.0
토대,1.0
몰래,1.0
울먹이,1.0
달래,1.0
저편,1.0
서성이,1.0
이등병,3.0
내버리,1.0
대원,1.0
전원,1.0
되돌아가,1.0
에스컬레이터,1.0
안일,1.0
단적,1.0
고작,1.0
곤,1.0
봉과,1.0
무장,2.0
백병전,1.0
몽땅,1.0
따라가,2.0
때마침,1.0
연락,2.58
발길,1.0
파견,1.0
두절,1.0
수차례,1.0
애처롭,2.0
닿,2.0
꺼내,1.0
왼편,1.0
패닉,2.58
난리통,1.0
뺨,1.0
눕히,1.0
책,1.0
쑤셔넣,1.0
웃옷,1.0
덮어씌우,1.0
틀어막,1.0
들여보내,2.0
일조,1.0
징조,1.0
내려가,2.0
저지,1.0
앞장,2.0
차리,1.0
일침,1.0
용,1.0
급히,1.0
가방,2.0
기점,1.0
차내,1.0
수신,2.0
끊기,2.0
전파,1.0
방송국,1.0
송출,2.0
가능성,2.0
시스템,1.0
고장,1.0
돌발,1.0
물어보,1.0
관제소,2.0
답변,1.0
발차,1.0
드문드문,1.0
빌딩,2.0
곳곳,1.0
캄캄하,1.0
고조,1.0
격,1.0
동일,1.0
공백,1.0
멍하,1.0
의아,1.0
선반,1.0
야구공,1.0
무사,2.0
낚,1.0
밝,1.0
문을,2.0
지도,2.58
기능,1.0
깨알,1.0
유치,1.0
벨소리,2.0
뭡,1.0
쭉,1.0
문자,2.0
기뻐하,1.0
주지,1.0
말자,1.0
선동,2.0
바닥,2.0
음료수,1.0
깡통,1.0
밟,2.0
그르치,1.0
밀려들,1.0
밧줄,2.58
봉인,1.0
밀려오,1.0
깔리,2.0
미어터지,1.0
후려치,1.0
그랬냐,1.0
다그치,1.0
눈깔,1.0
적반하장,1.0
동의,1.0
어서,1.0
독촉,1.0
그룹,3.0
결과적,1.0
농성,1.0
종,1.0
길이,1.0
다름없,1.0
설치,1.0
위로,2.0
겁나,2.0
교신,2.0
지지,1.0
기만,1.0
불가능,2.0
멀리서,1.0
피어오르,1.0
시내,1.0
유성,1.0
자책,1.0
하자,1.0
울음,1.0
섞이,1.0
한마디,1.0
씻,2.0
쾅,1.0
끼익,1.0
소음,1.0
흔들리,1.0
뛰쳐나가,1.0
급제동,1.0
파괴,1.0
컨테이너,2.0
대기,2.0
오라,1.0
비교적,1.0
뛰어다니,1.0
비슷하,1.0
괄,1.0
풀려나오,1.0
뒤쫓,1.0
저속,1.0
무궁화,1.0
부딪치,1.0
헤어지,1.0
비상용,1.0
망치,1.0
부수,2.0
뒤따라오,2.0
팔꿈치,1.0
처리,1.0
문의,1.0
깨부수,1.0
접질리,2.0
끌어당기,1.0
엉키,1.0
발목,1.0
씨름,1.0
괴로워하,1.0
여념,1.0
사망,1.0
기절,1.0
방향,1.0
아슬아슬,1.0
방해물,2.0
순간적,1.0
입구,1.0
치우,1.0
벋,1.0
몰려나오,1.0
최후,1.0
구멍,1.0
숙이,1.0
흘긋,1.0
추격,1.0
난간,2.58
붙,1.0
느리,1.0
끌려가,1.0
무게,1.0
기관,1.0
조종실,1.0
변이,1.0
유아,1.0
니야,1.0
부정,1.0
돌변,1.0
질러대,1.0
바깥,2.0
격렬,1.0
허리,1.0
쇠사슬,2.0
동이,1.0
떨치,1.0
이젠,1.0
돌이키,1.0
자각,1.0
동여,1.0
둘러보,1.0
감속,1.0
레버,1.0
지목,1.0
유사시,1.0
당부,1.0
다가,1.0
따,1.0
펑펑,1.0
얼어붙,1.0
터뜨리,1.0
달,1.0
끝자락,1.0
태어나,1.0
나아가,1.0
괴성,1.0
한적,1.0
교각,1.0
강가,1.0
방치,1.0
건너편,2.58
철조망,1.0
트로,1.0
정지,1.0
유쾌,1.0
마주하,1.0
방어선,2.0
사수,1.0
실탄,1.0
장전,1.0
군수,1.0
물자,1.0
크레인,1.0
쌓,1.0
철저,1.0
예의,1.0
주시,1.0
신원,1.0
이쪽,1.0
초병,2.0
무전,1.0
어떠하,1.0
조명,1.0
육안,1.0
식별,1.0
지체,1.0
내려지,1.0
손가락,1.0
조준,1.0
주저,1.0
불르,1.0
울리,1.0
