word,tf
그냥저냥,1.0
먹먹,1.0
늦,2.0
피아,3.0
노,3.0
비로,2.0
딘,1.0
그야말로,1.0
붕,1.0
전력,1.0
본인,3.0
종결,3.58
하려,1.0
완료,1.0
홈페이지,1.0
래미,1.0
아들래미는마고,2.0
자꾸,1.0
커지,2.58
받아내,2.58
고백,2.58
비명,1.0
도망치,3.0
꼬이,1.0
잔,2.0
휴머니즘,1.0
허무했달까,1.0
음모,2.0
미드,1.0
만족,2.58
보기,1.0
절대,2.58
일체,1.0
다기,1.0
거나,1.0
어떠,1.0
한정적,1.0
지겹,1.0
뜻,1.0
되게,3.0
폰,2.0
미리,1.0
작성,1.0
참고하,1.0
도미,1.0
닉,1.0
호프만,1.0
스티븐,1.0
히,1.0
스포없,1.0
주세,1.0
남편,2.0
병,2.0
힘겹,1.0
차마,2.0
제대로,1.0
슬픔,2.0
괴롭,2.0
이자,3.0
에,2.0
강습,2.58
소식,3.58
왜냐면,1.0
데리,1.0
열심히,2.58
과의,2.0
챙기,2.58
주라,2.0
개소리,1.0
이해,3.32
수도,2.0
기록,3.81
몰르,3.58
괴로움,2.0
예전,3.81
감싸,2.0
주관,1.0
위로,3.81
감사,2.58
제,1.0
저장,2.58
내역,1.0
문득,2.0
종종,2.0
들르,1.0
이곳,1.0
애쓰,2.0
쇼,1.0
자동차,3.32
로고,1.0
그릏,1.0
올리고,1.0
말르,1.0
남동생,1.0
카메라를,1.0
무슨,3.0
것이냐,1.0
화,2.0
형,3.58
마약,3.58
않았따,1.0
다치,2.0
절망,1.0
오열,2.0
살인범,3.0
돕,1.0
어마어마,2.58
연락도,1.0
한나라,2.0
불리우,1.0
이미지,3.32
의아,1.0
받았다더,1.0
한두,1.0
확실,1.0
공감대,1.0
형성,1.0
조수석,2.0
두려움,2.0
벌이,3.32
오랜,1.0
분명,2.58
좋아지,1.0
숨기,3.32
하면서,2.58
입,4.0
대충,2.0
채기,1.0
진짜로,2.0
짜릿,1.0
워낙,1.0
빨리,2.58
라니,1.0
편안,2.0
약간,1.0
유투브,3.0
어제,3.32
와우,1.0
만,3.58
대박,1.0
예매,2.0
잔인,2.0
언니,1.0
대략적,1.0
제목,2.58
스포입니,1.0
가운데,3.0
상상,3.32
선,3.0
역시나,1.0
불안감,1.0
수상,2.0
돌아가시,2.0
공개적,1.0
방과,1.0
자극적,2.58
게시물,1.0
저지르,3.0
돼,2.58
민,1.0
골든,1.0
얼마,1.0
판단,1.0
목숨,1.0
지장,1.0
상세,1.0
생략,1.0
정신력,1.0
제정신,1.0
흘려듣,1.0
단어,1.0
지나치,2.58
최고,3.0
언제쯤,1.0
벗어나,2.0
궁금,2.0
뒷,1.0
재미없,1.0
이끌,2.0
웨,2.58
이드,2.0
한국,2.58
전반적,1.0
회,1.0
댄스,2.58
영화제,1.0
거머쥐,1.0
기립,1.0
박수,1.0
얼른,1.0
목,2.58
축일,1.0
음료,1.0
누르,2.0
셋,1.0
나날,1.0
선고,1.0
호전,2.0
기미,1.0
전이,1.0
맞이하,1.0
실리,2.0
인재,2.0
재소자,1.0
건물,1.0
캠페인,1.0
동참,1.0
대로,1.0
주변인,1.0
샅샅이,2.58
그나마,1.0
주기적,1.0
프,1.0
사의,1.0
도중,2.0
빼돌리,2.0
계좌,2.58
말로,1.0
범,3.0
들키,2.0
